item_id,order_id,product_id,product_name,category,sub_category,quantity,unit_price,discount_pct,discount_amt,line_revenue
10957,5554,PRD-00412,ApexBrand Shoes Basic G,Apparel,Shoes,1,235.8,0.2,47.16,188.64
10958,5555,PRD-00199,BrightCore Organizers Basic D,Office Supplies,Organizers,4,173.03,0.0,0.0,692.12
10959,5555,PRD-00561,EcoGear Decor Mini F,Home & Kitchen,Decor,5,408.57,0.0,0.0,2042.85
10960,5556,PRD-00345,SwiftPro Sofas Ultra O,Furniture,Sofas,5,3815.0,0.0,0.0,19075.0
10961,5557,PRD-00271,EcoGear Shelving Smart A,Furniture,Shelving,2,4063.67,0.0,0.0,8127.34
10962,5557,PRD-00203,ApexBrand Organizers Pro H,Office Supplies,Organizers,4,120.91,0.0,0.0,483.64
10963,5557,PRD-00566,NovaTech Decor Premium K,Home & Kitchen,Decor,4,662.47,0.0,0.0,2649.88
10964,5558,PRD-00437,ZenMark Dresses Lite B,Apparel,Dresses,5,192.94,0.0,0.0,964.7
10965,5559,PRD-00334,PrimeLine Sofas Ultra D,Furniture,Sofas,5,1550.36,0.1,155.04,6976.6
10966,5560,PRD-00526,ClearPath Cleaning Ultra A,Home & Kitchen,Cleaning,4,267.44,0.0,0.0,1069.76
10967,5560,PRD-00031,EcoGear Tablets Elite A,Electronics,Tablets,3,1266.34,0.0,0.0,3799.02
10968,5561,PRD-00588,ApexBrand Tools Ultra C,Home & Kitchen,Tools,4,522.02,0.25,130.5,1566.08
10969,5561,PRD-00588,ApexBrand Tools Ultra C,Home & Kitchen,Tools,1,510.09,0.25,127.52,382.57
10970,5562,PRD-00391,ApexBrand Trousers Max A,Apparel,Trousers,4,256.79,0.0,0.0,1027.16
10971,5562,PRD-00587,PrimeLine Tools Mini B,Home & Kitchen,Tools,2,407.97,0.0,0.0,815.94
10972,5562,PRD-00039,NovaTech Tablets Plus I,Electronics,Tablets,1,758.92,0.0,0.0,758.92
10973,5562,PRD-00314,EcoGear Filing Cabinets Mini N,Furniture,Filing Cabinets,2,2365.51,0.0,0.0,4731.02
10974,5562,PRD-00197,ApexBrand Organizers Lite B,Office Supplies,Organizers,1,152.9,0.0,0.0,152.9
10975,5563,PRD-00567,SwiftPro Decor Elite L,Home & Kitchen,Decor,1,646.66,0.0,0.0,646.66
10976,5564,PRD-00595,ApexBrand Tools Smart J,Home & Kitchen,Tools,4,251.89,0.25,62.97,755.68
10977,5565,PRD-00552,BrightCore Storage Premium L,Home & Kitchen,Storage,4,481.38,0.1,48.14,1732.96
10978,5565,PRD-00449,SwiftPro Dresses Basic N,Apparel,Dresses,2,162.01,0.1,16.2,291.62
10979,5565,PRD-00010,ApexBrand Laptops Max J,Electronics,Laptops,5,794.47,0.1,79.45,3575.1
10980,5566,PRD-00273,PrimeLine Shelving Pro C,Furniture,Shelving,3,4379.28,0.1,437.93,11824.05
10981,5566,PRD-00469,NovaTech Sportswear Max D,Apparel,Sportswear,4,238.86,0.1,23.89,859.88
10982,5566,PRD-00308,ZenMark Filing Cabinets Basic H,Furniture,Filing Cabinets,1,1729.44,0.1,172.94,1556.5
10983,5567,PRD-00138,EcoGear Binders Basic C,Office Supplies,Binders,1,171.68,0.1,17.17,154.51
10984,5568,PRD-00467,PrimeLine Sportswear Max B,Apparel,Sportswear,1,200.69,0.25,50.17,150.52
10985,5568,PRD-00370,BrightCore T-Shirts Pro J,Apparel,T-Shirts,5,87.98,0.25,22.0,329.9
10986,5568,PRD-00327,NovaTech Lamps Ultra L,Furniture,Lamps,5,1391.82,0.25,347.96,5219.3
10987,5568,PRD-00382,ApexBrand Hoodies Lite G,Apparel,Hoodies,1,390.16,0.25,97.54,292.62
10988,5568,PRD-00052,NovaTech Accessories Pro G,Electronics,Accessories,2,2043.64,0.25,510.91,3065.46
10989,5569,PRD-00396,ClearPath Trousers Mini F,Apparel,Trousers,2,327.38,0.0,0.0,654.76
10990,5570,PRD-00188,ClearPath Staplers Basic H,Office Supplies,Staplers,1,82.91,0.0,0.0,82.91
10991,5571,PRD-00295,PrimeLine Tables Basic J,Furniture,Tables,1,5006.84,0.15,751.03,4255.81
10992,5571,PRD-00029,ApexBrand Smartphones Plus N,Electronics,Smartphones,2,2316.03,0.15,347.4,3937.26
10993,5571,PRD-00235,NovaTech Notepads Elite J,Office Supplies,Notepads,2,190.72,0.15,28.61,324.22
10994,5572,PRD-00524,BrightCore Bedding Pro N,Home & Kitchen,Bedding,1,380.94,0.1,38.09,342.85
10995,5572,PRD-00160,NovaTech Labels Elite J,Office Supplies,Labels,4,117.39,0.1,11.74,422.6
10996,5573,PRD-00254,NovaTech Desks Pro N,Furniture,Desks,2,1421.01,0.0,0.0,2842.02
10997,5574,PRD-00542,PrimeLine Storage Plus B,Home & Kitchen,Storage,5,346.98,0.25,86.74,1301.2
10998,5574,PRD-00491,EcoGear Cookware Pro K,Home & Kitchen,Cookware,2,391.13,0.25,97.78,586.7
10999,5575,PRD-00274,ClearPath Shelving Smart D,Furniture,Shelving,5,3942.89,0.15,591.43,16757.3
11000,5576,PRD-00451,ClearPath Accessories Ultra A,Apparel,Accessories,3,382.36,0.0,0.0,1147.08
11001,5577,PRD-00121,ZenMark Paper Pro A,Office Supplies,Paper,2,153.81,0.25,38.45,230.72
11002,5577,PRD-00203,ApexBrand Organizers Pro H,Office Supplies,Organizers,5,91.44,0.25,22.86,342.9
11003,5577,PRD-00257,ApexBrand Chairs Basic B,Furniture,Chairs,4,1007.5,0.25,251.88,3022.48
11004,5578,PRD-00390,BrightCore Hoodies Smart O,Apparel,Hoodies,2,191.71,0.1,19.17,345.08
11005,5578,PRD-00146,SwiftPro Binders Elite K,Office Supplies,Binders,5,80.29,0.1,8.03,361.3
11006,5579,PRD-00448,SwiftPro Dresses Pro M,Apparel,Dresses,5,153.6,0.1,15.36,691.2
11007,5580,PRD-00432,ClearPath Jackets Elite L,Apparel,Jackets,4,179.87,0.0,0.0,719.48
11008,5581,PRD-00219,ZenMark Envelopes Max I,Office Supplies,Envelopes,5,206.33,0.2,41.27,825.3
11009,5582,PRD-00411,EcoGear Shoes Lite F,Apparel,Shoes,2,148.78,0.0,0.0,297.56
11010,5582,PRD-00025,EcoGear Smartphones Premium J,Electronics,Smartphones,3,1738.19,0.0,0.0,5214.57
11011,5583,PRD-00599,ZenMark Tools Basic N,Home & Kitchen,Tools,2,374.15,0.0,0.0,748.3
11012,5583,PRD-00374,BrightCore T-Shirts Ultra N,Apparel,T-Shirts,4,230.02,0.0,0.0,920.08
11013,5583,PRD-00158,PrimeLine Labels Smart H,Office Supplies,Labels,2,180.89,0.0,0.0,361.78
11014,5584,PRD-00458,NovaTech Accessories Premium H,Apparel,Accessories,5,175.86,0.05,8.79,835.35
11015,5584,PRD-00378,SwiftPro Hoodies Mini C,Apparel,Hoodies,2,190.01,0.05,9.5,361.02
11016,5584,PRD-00443,SwiftPro Dresses Premium H,Apparel,Dresses,2,274.03,0.05,13.7,520.66
11017,5585,PRD-00412,ApexBrand Shoes Basic G,Apparel,Shoes,3,237.55,0.0,0.0,712.65
11018,5586,PRD-00116,ZenMark Wearables Pro K,Electronics,Wearables,1,1142.43,0.0,0.0,1142.43
11019,5587,PRD-00186,PrimeLine Staplers Premium F,Office Supplies,Staplers,1,117.76,0.0,0.0,117.76
11020,5588,PRD-00259,PrimeLine Chairs Pro D,Furniture,Chairs,1,3632.64,0.0,0.0,3632.64
11021,5588,PRD-00500,PrimeLine Small Appliances Lite E,Home & Kitchen,Small Appliances,1,855.48,0.0,0.0,855.48
11022,5588,PRD-00348,ApexBrand Cabinets Lite C,Furniture,Cabinets,5,2269.6,0.0,0.0,11348.0
11023,5589,PRD-00378,SwiftPro Hoodies Mini C,Apparel,Hoodies,1,165.87,0.05,8.29,157.58
11024,5590,PRD-00007,ClearPath Laptops Premium G,Electronics,Laptops,1,2382.37,0.05,119.12,2263.25
11025,5590,PRD-00492,BrightCore Cookware Pro L,Home & Kitchen,Cookware,4,341.55,0.05,17.08,1297.88
11026,5591,PRD-00385,EcoGear Hoodies Mini J,Apparel,Hoodies,5,137.62,0.1,13.76,619.3
11027,5591,PRD-00243,ApexBrand Desks Elite C,Furniture,Desks,3,2121.6,0.1,212.16,5728.32
11028,5591,PRD-00470,ZenMark Sportswear Ultra E,Apparel,Sportswear,4,187.72,0.1,18.77,675.8
11029,5591,PRD-00522,PrimeLine Bedding Elite L,Home & Kitchen,Bedding,1,606.9,0.1,60.69,546.21
11030,5591,PRD-00599,ZenMark Tools Basic N,Home & Kitchen,Tools,1,280.33,0.1,28.03,252.3
11031,5591,PRD-00204,ZenMark Organizers Pro I,Office Supplies,Organizers,3,112.54,0.1,11.25,303.87
11032,5592,PRD-00277,BrightCore Shelving Basic G,Furniture,Shelving,5,5598.57,0.25,1399.64,20994.65
11033,5593,PRD-00444,SwiftPro Dresses Ultra I,Apparel,Dresses,1,416.44,0.0,0.0,416.44
11034,5594,PRD-00600,PrimeLine Tools Max O,Home & Kitchen,Tools,5,283.76,0.25,70.94,1064.1
11035,5595,PRD-00414,EcoGear Shoes Elite I,Apparel,Shoes,2,214.32,0.0,0.0,428.64
11036,5595,PRD-00057,PrimeLine Accessories Max L,Electronics,Accessories,4,2939.38,0.0,0.0,11757.52
11037,5596,PRD-00249,ApexBrand Desks Smart I,Furniture,Desks,3,1979.07,0.1,197.91,5343.48
11038,5597,PRD-00264,BrightCore Chairs Ultra I,Furniture,Chairs,2,4971.24,0.0,0.0,9942.48
11039,5598,PRD-00547,SwiftPro Storage Elite G,Home & Kitchen,Storage,5,656.67,0.25,164.17,2462.5
11040,5599,PRD-00587,PrimeLine Tools Mini B,Home & Kitchen,Tools,5,486.35,0.2,97.27,1945.4
11041,5600,PRD-00193,BrightCore Staplers Ultra M,Office Supplies,Staplers,4,101.42,0.2,20.28,324.56
11042,5601,PRD-00467,PrimeLine Sportswear Max B,Apparel,Sportswear,4,173.3,0.0,0.0,693.2
11043,5602,PRD-00158,PrimeLine Labels Smart H,Office Supplies,Labels,3,155.86,0.0,0.0,467.58
11044,5603,PRD-00306,BrightCore Filing Cabinets Plus F,Furniture,Filing Cabinets,4,4171.07,0.0,0.0,16684.28
11045,5603,PRD-00071,ApexBrand Cameras Smart K,Electronics,Cameras,2,1820.28,0.0,0.0,3640.56
11046,5603,PRD-00380,BrightCore Hoodies Ultra E,Apparel,Hoodies,5,174.92,0.0,0.0,874.6
11047,5604,PRD-00035,NovaTech Tablets Basic E,Electronics,Tablets,2,1996.16,0.0,0.0,3992.32
11048,5605,PRD-00429,BrightCore Jackets Premium I,Apparel,Jackets,3,245.63,0.0,0.0,736.89
11049,5605,PRD-00513,ZenMark Bedding Basic C,Home & Kitchen,Bedding,4,305.26,0.0,0.0,1221.04
11050,5605,PRD-00011,EcoGear Laptops Basic K,Electronics,Laptops,3,1816.21,0.0,0.0,5448.63
11051,5605,PRD-00141,BrightCore Binders Basic F,Office Supplies,Binders,5,144.53,0.0,0.0,722.65
11052,5605,PRD-00464,NovaTech Accessories Plus N,Apparel,Accessories,2,312.32,0.0,0.0,624.64
11053,5605,PRD-00514,SwiftPro Bedding Plus D,Home & Kitchen,Bedding,3,258.04,0.0,0.0,774.12
11054,5606,PRD-00439,PrimeLine Dresses Ultra D,Apparel,Dresses,1,301.29,0.0,0.0,301.29
11055,5607,PRD-00456,ClearPath Accessories Pro F,Apparel,Accessories,1,208.99,0.15,31.35,177.64
11056,5607,PRD-00343,BrightCore Sofas Ultra M,Furniture,Sofas,1,3291.5,0.15,493.72,2797.78
11057,5607,PRD-00103,EcoGear Gaming Lite M,Electronics,Gaming,2,1637.27,0.15,245.59,2783.36
11058,5608,PRD-00146,SwiftPro Binders Elite K,Office Supplies,Binders,2,70.96,0.25,17.74,106.44
11059,5609,PRD-00459,ApexBrand Accessories Basic I,Apparel,Accessories,1,218.35,0.0,0.0,218.35
11060,5609,PRD-00302,NovaTech Filing Cabinets Max B,Furniture,Filing Cabinets,2,1236.14,0.0,0.0,2472.28
11061,5609,PRD-00070,EcoGear Cameras Mini J,Electronics,Cameras,5,1406.83,0.0,0.0,7034.15
11062,5610,PRD-00505,ZenMark Small Appliances Lite J,Home & Kitchen,Small Appliances,4,681.01,0.0,0.0,2724.04
11063,5610,PRD-00486,ZenMark Cookware Max F,Home & Kitchen,Cookware,4,623.05,0.0,0.0,2492.2
11064,5610,PRD-00510,ClearPath Small Appliances Basic O,Home & Kitchen,Small Appliances,2,970.15,0.0,0.0,1940.3
11065,5610,PRD-00246,ApexBrand Desks Plus F,Furniture,Desks,3,4741.31,0.0,0.0,14223.93
11066,5611,PRD-00075,ClearPath Cameras Premium O,Electronics,Cameras,2,2142.6,0.05,107.13,4070.94
11067,5612,PRD-00327,NovaTech Lamps Ultra L,Furniture,Lamps,4,1149.4,0.0,0.0,4597.6
11068,5612,PRD-00194,PrimeLine Staplers Ultra N,Office Supplies,Staplers,2,56.1,0.0,0.0,112.2
11069,5613,PRD-00126,SwiftPro Paper Basic F,Office Supplies,Paper,5,200.64,0.05,10.03,953.05
11070,5613,PRD-00453,ZenMark Accessories Max C,Apparel,Accessories,2,181.38,0.05,9.07,344.62
11071,5614,PRD-00504,ClearPath Small Appliances Max I,Home & Kitchen,Small Appliances,3,148.48,0.1,14.85,400.89
11072,5614,PRD-00061,SwiftPro Cameras Smart A,Electronics,Cameras,1,1416.01,0.1,141.6,1274.41
11073,5614,PRD-00569,EcoGear Decor Max N,Home & Kitchen,Decor,1,250.24,0.1,25.02,225.22
11074,5614,PRD-00475,SwiftPro Sportswear Ultra J,Apparel,Sportswear,1,233.49,0.1,23.35,210.14
11075,5615,PRD-00016,NovaTech Smartphones Lite A,Electronics,Smartphones,5,900.63,0.0,0.0,4503.15
11076,5615,PRD-00254,NovaTech Desks Pro N,Furniture,Desks,3,1423.24,0.0,0.0,4269.72
11077,5616,PRD-00365,SwiftPro T-Shirts Premium E,Apparel,T-Shirts,1,225.98,0.1,22.6,203.38
11078,5617,PRD-00502,EcoGear Small Appliances Mini G,Home & Kitchen,Small Appliances,1,669.2,0.0,0.0,669.2
11079,5617,PRD-00410,SwiftPro Shoes Basic E,Apparel,Shoes,1,278.66,0.0,0.0,278.66
11080,5617,PRD-00125,ApexBrand Paper Pro E,Office Supplies,Paper,3,215.81,0.0,0.0,647.43
11081,5617,PRD-00383,BrightCore Hoodies Smart H,Apparel,Hoodies,2,240.68,0.0,0.0,481.36
11082,5617,PRD-00557,PrimeLine Decor Mini B,Home & Kitchen,Decor,3,159.96,0.0,0.0,479.88
11083,5618,PRD-00401,NovaTech Trousers Premium K,Apparel,Trousers,2,144.68,0.15,21.7,245.96
11084,5619,PRD-00171,SwiftPro Pens & Pencils Pro F,Office Supplies,Pens & Pencils,2,109.85,0.1,10.98,197.74
11085,5619,PRD-00013,ZenMark Laptops Premium M,Electronics,Laptops,2,1717.54,0.1,171.75,3091.58
11086,5619,PRD-00534,NovaTech Cleaning Premium I,Home & Kitchen,Cleaning,4,298.85,0.1,29.89,1075.84
11087,5619,PRD-00122,SwiftPro Paper Mini B,Office Supplies,Paper,5,80.65,0.1,8.07,362.9
11088,5620,PRD-00559,EcoGear Decor Elite D,Home & Kitchen,Decor,2,337.88,0.15,50.68,574.4
11089,5620,PRD-00589,EcoGear Tools Mini D,Home & Kitchen,Tools,1,414.49,0.15,62.17,352.32
11090,5620,PRD-00233,BrightCore Notepads Elite H,Office Supplies,Notepads,5,211.79,0.15,31.77,900.1
11091,5620,PRD-00319,NovaTech Lamps Lite D,Furniture,Lamps,2,2906.84,0.15,436.03,4941.62
11092,5621,PRD-00070,EcoGear Cameras Mini J,Electronics,Cameras,5,1491.83,0.0,0.0,7459.15
11093,5622,PRD-00003,SwiftPro Laptops Basic C,Electronics,Laptops,3,1788.91,0.2,357.78,4293.39
11094,5623,PRD-00161,EcoGear Labels Max K,Office Supplies,Labels,1,132.68,0.2,26.54,106.14
11095,5624,PRD-00071,ApexBrand Cameras Smart K,Electronics,Cameras,1,1644.17,0.25,411.04,1233.13
11096,5624,PRD-00566,NovaTech Decor Premium K,Home & Kitchen,Decor,5,561.57,0.25,140.39,2105.9
11097,5625,PRD-00360,NovaTech Cabinets Basic O,Furniture,Cabinets,2,1135.06,0.0,0.0,2270.12
11098,5625,PRD-00161,EcoGear Labels Max K,Office Supplies,Labels,1,126.54,0.0,0.0,126.54
11099,5626,PRD-00421,ApexBrand Jackets Premium A,Apparel,Jackets,4,198.16,0.25,49.54,594.48
11100,5627,PRD-00219,ZenMark Envelopes Max I,Office Supplies,Envelopes,5,154.19,0.0,0.0,770.95
11101,5627,PRD-00486,ZenMark Cookware Max F,Home & Kitchen,Cookware,1,504.2,0.0,0.0,504.2
11102,5628,PRD-00429,BrightCore Jackets Premium I,Apparel,Jackets,5,200.13,0.05,10.01,950.6
11103,5629,PRD-00102,ApexBrand Gaming Plus L,Electronics,Gaming,2,2140.28,0.0,0.0,4280.56
11104,5630,PRD-00523,PrimeLine Bedding Elite M,Home & Kitchen,Bedding,1,325.47,0.2,65.09,260.38
11105,5630,PRD-00353,SwiftPro Cabinets Smart H,Furniture,Cabinets,5,2179.68,0.2,435.94,8718.7
11106,5631,PRD-00593,PrimeLine Tools Plus H,Home & Kitchen,Tools,3,229.33,0.2,45.87,550.38
11107,5632,PRD-00458,NovaTech Accessories Premium H,Apparel,Accessories,1,134.64,0.0,0.0,134.64
11108,5632,PRD-00532,EcoGear Cleaning Max G,Home & Kitchen,Cleaning,1,198.55,0.0,0.0,198.55
11109,5632,PRD-00224,SwiftPro Envelopes Basic N,Office Supplies,Envelopes,3,188.66,0.0,0.0,565.98
11110,5632,PRD-00434,PrimeLine Jackets Basic N,Apparel,Jackets,2,95.24,0.0,0.0,190.48
11111,5632,PRD-00139,NovaTech Binders Max D,Office Supplies,Binders,4,89.22,0.0,0.0,356.88
11112,5633,PRD-00164,ApexBrand Labels Pro N,Office Supplies,Labels,5,269.16,0.0,0.0,1345.8
11113,5634,PRD-00225,BrightCore Envelopes Max O,Office Supplies,Envelopes,1,137.64,0.15,20.65,116.99
11114,5634,PRD-00335,PrimeLine Sofas Smart E,Furniture,Sofas,5,4366.9,0.15,655.04,18559.3
11115,5634,PRD-00236,BrightCore Notepads Basic K,Office Supplies,Notepads,4,105.25,0.15,15.79,357.84
11116,5634,PRD-00003,SwiftPro Laptops Basic C,Electronics,Laptops,5,1931.57,0.15,289.74,8209.15
11117,5634,PRD-00139,NovaTech Binders Max D,Office Supplies,Binders,5,115.87,0.15,17.38,492.45
11118,5634,PRD-00333,ZenMark Sofas Basic C,Furniture,Sofas,2,2808.86,0.15,421.33,4775.06
11119,5635,PRD-00261,PrimeLine Chairs Basic F,Furniture,Chairs,1,2152.74,0.0,0.0,2152.74
11120,5636,PRD-00100,ZenMark Gaming Plus J,Electronics,Gaming,5,3592.52,0.0,0.0,17962.6
11121,5637,PRD-00433,ClearPath Jackets Pro M,Apparel,Jackets,3,251.64,0.2,50.33,603.93
11122,5637,PRD-00175,NovaTech Pens & Pencils Premium J,Office Supplies,Pens & Pencils,5,129.52,0.2,25.9,518.1
11123,5637,PRD-00395,EcoGear Trousers Pro E,Apparel,Trousers,5,436.32,0.2,87.26,1745.3
11124,5637,PRD-00441,NovaTech Dresses Mini F,Apparel,Dresses,4,193.06,0.2,38.61,617.8
11125,5638,PRD-00340,BrightCore Sofas Premium J,Furniture,Sofas,1,2025.07,0.15,303.76,1721.31
11126,5639,PRD-00582,ClearPath Lighting Pro L,Home & Kitchen,Lighting,4,427.81,0.0,0.0,1711.24
11127,5640,PRD-00247,SwiftPro Desks Max G,Furniture,Desks,3,2091.82,0.0,0.0,6275.46
11128,5641,PRD-00087,ClearPath Audio Ultra L,Electronics,Audio,1,1215.71,0.1,121.57,1094.14
11129,5641,PRD-00148,PrimeLine Binders Premium M,Office Supplies,Binders,1,189.96,0.1,19.0,170.96
11130,5642,PRD-00381,PrimeLine Hoodies Plus F,Apparel,Hoodies,1,350.16,0.0,0.0,350.16
11131,5642,PRD-00186,PrimeLine Staplers Premium F,Office Supplies,Staplers,1,123.99,0.0,0.0,123.99
11132,5642,PRD-00149,EcoGear Binders Ultra N,Office Supplies,Binders,3,214.58,0.0,0.0,643.74
11133,5643,PRD-00342,EcoGear Sofas Ultra L,Furniture,Sofas,5,1878.15,0.0,0.0,9390.75
11134,5644,PRD-00285,ZenMark Shelving Premium O,Furniture,Shelving,1,4007.16,0.15,601.07,3406.09
11135,5644,PRD-00247,SwiftPro Desks Max G,Furniture,Desks,2,2650.72,0.15,397.61,4506.22
11136,5644,PRD-00303,BrightCore Filing Cabinets Basic C,Furniture,Filing Cabinets,5,1374.83,0.15,206.22,5843.05
11137,5644,PRD-00214,ClearPath Envelopes Basic D,Office Supplies,Envelopes,4,106.51,0.15,15.98,362.12
11138,5645,PRD-00560,SwiftPro Decor Premium E,Home & Kitchen,Decor,4,475.16,0.25,118.79,1425.48
11139,5645,PRD-00507,ApexBrand Small Appliances Basic L,Home & Kitchen,Small Appliances,3,280.79,0.25,70.2,631.77
11140,5646,PRD-00571,ClearPath Lighting Max A,Home & Kitchen,Lighting,2,332.65,0.25,83.16,498.98
11141,5647,PRD-00428,ClearPath Jackets Mini H,Apparel,Jackets,5,330.2,0.2,66.04,1320.8
11142,5648,PRD-00488,ClearPath Cookware Smart H,Home & Kitchen,Cookware,1,289.0,0.1,28.9,260.1
11143,5649,PRD-00204,ZenMark Organizers Pro I,Office Supplies,Organizers,3,117.55,0.0,0.0,352.65
11144,5650,PRD-00458,NovaTech Accessories Premium H,Apparel,Accessories,5,159.07,0.0,0.0,795.35
11145,5650,PRD-00525,ZenMark Bedding Max O,Home & Kitchen,Bedding,4,224.59,0.0,0.0,898.36
11146,5651,PRD-00277,BrightCore Shelving Basic G,Furniture,Shelving,3,6032.72,0.0,0.0,18098.16
11147,5651,PRD-00109,PrimeLine Wearables Ultra D,Electronics,Wearables,4,1150.44,0.0,0.0,4601.76
11148,5651,PRD-00177,BrightCore Pens & Pencils Ultra L,Office Supplies,Pens & Pencils,3,147.96,0.0,0.0,443.88
11149,5652,PRD-00074,ApexBrand Cameras Smart N,Electronics,Cameras,2,2587.06,0.0,0.0,5174.12
11150,5653,PRD-00165,SwiftPro Labels Smart O,Office Supplies,Labels,2,106.12,0.0,0.0,212.24
11151,5653,PRD-00154,BrightCore Labels Pro D,Office Supplies,Labels,2,66.08,0.0,0.0,132.16
11152,5653,PRD-00567,SwiftPro Decor Elite L,Home & Kitchen,Decor,3,626.06,0.0,0.0,1878.18
11153,5654,PRD-00090,BrightCore Audio Mini O,Electronics,Audio,5,2397.68,0.0,0.0,11988.4
11154,5654,PRD-00408,SwiftPro Shoes Max C,Apparel,Shoes,3,299.8,0.0,0.0,899.4
11155,5655,PRD-00315,BrightCore Filing Cabinets Mini O,Furniture,Filing Cabinets,5,2560.51,0.15,384.08,10882.15
11156,5656,PRD-00115,BrightCore Wearables Premium J,Electronics,Wearables,1,2075.82,0.1,207.58,1868.24
11157,5657,PRD-00270,BrightCore Chairs Mini O,Furniture,Chairs,1,1881.2,0.0,0.0,1881.2
11158,5658,PRD-00002,EcoGear Laptops Basic B,Electronics,Laptops,4,3971.15,0.05,198.56,15090.36
11159,5658,PRD-00071,ApexBrand Cameras Smart K,Electronics,Cameras,4,1477.11,0.05,73.86,5613.0
11160,5658,PRD-00104,BrightCore Gaming Max N,Electronics,Gaming,1,3397.64,0.05,169.88,3227.76
11161,5658,PRD-00118,EcoGear Wearables Ultra M,Electronics,Wearables,1,2093.64,0.05,104.68,1988.96
11162,5658,PRD-00023,SwiftPro Smartphones Ultra H,Electronics,Smartphones,4,1363.55,0.05,68.18,5181.48
11163,5658,PRD-00186,PrimeLine Staplers Premium F,Office Supplies,Staplers,3,143.08,0.05,7.15,407.79
11164,5659,PRD-00033,ZenMark Tablets Lite C,Electronics,Tablets,3,3374.39,0.1,337.44,9110.85
11165,5659,PRD-00262,ApexBrand Chairs Pro G,Furniture,Chairs,5,3850.05,0.1,385.01,17325.2
11166,5659,PRD-00287,ApexBrand Tables Basic B,Furniture,Tables,3,2270.67,0.1,227.07,6130.8
11167,5659,PRD-00325,ZenMark Lamps Pro J,Furniture,Lamps,5,2399.02,0.1,239.9,10795.6
11168,5659,PRD-00283,EcoGear Shelving Mini M,Furniture,Shelving,4,3188.51,0.1,318.85,11478.64
11169,5660,PRD-00080,EcoGear Audio Basic E,Electronics,Audio,1,1906.2,0.0,0.0,1906.2
11170,5661,PRD-00125,ApexBrand Paper Pro E,Office Supplies,Paper,1,213.79,0.2,42.76,171.03
11171,5661,PRD-00149,EcoGear Binders Ultra N,Office Supplies,Binders,2,234.88,0.2,46.98,375.8
11172,5662,PRD-00105,BrightCore Gaming Basic O,Electronics,Gaming,1,3192.05,0.0,0.0,3192.05
11173,5662,PRD-00510,ClearPath Small Appliances Basic O,Home & Kitchen,Small Appliances,4,711.89,0.0,0.0,2847.56
11174,5662,PRD-00248,PrimeLine Desks Premium H,Furniture,Desks,3,2104.44,0.0,0.0,6313.32
11175,5662,PRD-00179,ApexBrand Pens & Pencils Ultra N,Office Supplies,Pens & Pencils,3,46.98,0.0,0.0,140.94
11176,5663,PRD-00246,ApexBrand Desks Plus F,Furniture,Desks,5,4130.24,0.25,1032.56,15488.4
11177,5664,PRD-00566,NovaTech Decor Premium K,Home & Kitchen,Decor,1,595.45,0.15,89.32,506.13
11178,5664,PRD-00039,NovaTech Tablets Plus I,Electronics,Tablets,3,823.85,0.15,123.58,2100.81
11179,5664,PRD-00174,NovaTech Pens & Pencils Lite I,Office Supplies,Pens & Pencils,4,186.87,0.15,28.03,635.36
11180,5664,PRD-00194,PrimeLine Staplers Ultra N,Office Supplies,Staplers,2,63.98,0.15,9.6,108.76
11181,5665,PRD-00426,ClearPath Jackets Plus F,Apparel,Jackets,2,129.23,0.2,25.85,206.76
11182,5665,PRD-00093,NovaTech Gaming Elite C,Electronics,Gaming,2,1692.09,0.2,338.42,2707.34
11183,5665,PRD-00430,ClearPath Jackets Mini J,Apparel,Jackets,1,60.64,0.2,12.13,48.51
11184,5665,PRD-00165,SwiftPro Labels Smart O,Office Supplies,Labels,1,91.72,0.2,18.34,73.38
11185,5666,PRD-00179,ApexBrand Pens & Pencils Ultra N,Office Supplies,Pens & Pencils,5,47.54,0.25,11.88,178.3
11186,5667,PRD-00399,ZenMark Trousers Ultra I,Apparel,Trousers,3,158.21,0.15,23.73,403.44
11187,5667,PRD-00062,PrimeLine Cameras Smart B,Electronics,Cameras,2,1314.05,0.15,197.11,2233.88
11188,5667,PRD-00292,ApexBrand Tables Elite G,Furniture,Tables,3,4068.9,0.15,610.34,10375.68
11189,5668,PRD-00146,SwiftPro Binders Elite K,Office Supplies,Binders,5,92.78,0.25,23.2,347.9
11190,5669,PRD-00554,ClearPath Storage Ultra N,Home & Kitchen,Storage,1,350.87,0.2,70.17,280.7
11191,5670,PRD-00123,BrightCore Paper Mini C,Office Supplies,Paper,4,259.85,0.0,0.0,1039.4
11192,5671,PRD-00255,PrimeLine Desks Premium O,Furniture,Desks,4,3550.83,0.0,0.0,14203.32
11193,5672,PRD-00413,ZenMark Shoes Basic H,Apparel,Shoes,4,341.63,0.0,0.0,1366.52
11194,5673,PRD-00197,ApexBrand Organizers Lite B,Office Supplies,Organizers,3,138.37,0.0,0.0,415.11
11195,5674,PRD-00295,PrimeLine Tables Basic J,Furniture,Tables,3,4598.72,0.05,229.94,13106.34
11196,5675,PRD-00290,PrimeLine Tables Premium E,Furniture,Tables,5,2811.9,0.0,0.0,14059.5
11197,5675,PRD-00244,NovaTech Desks Elite D,Furniture,Desks,5,1094.59,0.0,0.0,5472.95
