touch_id,customer_id,campaign_id,interaction_date,action,device
8361,2000,15,2025-11-14,Ignore,Mobile
8362,4968,39,2024-10-14,Open,Desktop
8363,1227,34,2025-02-06,Signup,Desktop
8364,3046,27,2023-03-17,Click,Tablet
8365,1469,24,2023-12-13,Signup,Mobile
8366,5146,25,2023-06-18,Ignore,Desktop
8367,3868,39,2024-08-01,Open,Mobile
8368,6296,21,2024-10-31,Signup,Mobile
8369,6523,16,2025-01-07,Ignore,Mobile
8370,6125,17,2024-11-19,Open,Tablet
8371,7837,7,2026-03-19,Ignore,Mobile
8372,4400,30,2025-12-07,Ignore,Desktop
8373,1664,39,2024-09-04,Ignore,Desktop
8374,1760,36,2024-10-20,Ignore,Tablet
8375,6813,18,2023-09-15,Click,Mobile
8376,6091,10,2023-04-24,Signup,Desktop
8377,7591,29,2023-04-05,Ignore,Tablet
8378,4647,3,2023-11-09,Open,Desktop
8379,1346,9,2025-05-15,Open,Mobile
8380,728,9,2025-05-11,Open,Mobile
8381,5343,31,2024-08-16,Signup,Tablet
8382,7271,15,2025-11-16,Signup,Desktop
8383,271,8,2024-04-28,Ignore,Mobile
8384,2910,7,2026-03-03,Ignore,Desktop
8385,3428,39,2024-09-10,Click,Mobile
8386,2422,5,2026-03-07,Ignore,Tablet
8387,2213,21,2024-11-25,Ignore,Tablet
8388,2906,31,2024-10-09,Open,Mobile
8389,7125,22,2026-02-03,Ignore,Mobile
8390,1879,36,2024-10-30,Ignore,Tablet
8391,1452,25,2023-04-25,Ignore,Mobile
8392,5618,31,2024-11-03,Ignore,Mobile
8393,6998,12,2024-02-27,Ignore,Desktop
8394,1037,1,2025-04-14,Click,Mobile
8395,152,38,2024-02-20,Signup,Mobile
8396,6319,13,2023-06-08,Ignore,Tablet
8397,5769,38,2024-02-06,Ignore,Desktop
8398,4604,15,2025-11-10,Open,Tablet
8399,5646,7,2026-04-06,Open,Mobile
8400,623,11,2024-09-08,Ignore,Desktop
8401,1686,39,2024-10-30,Signup,Desktop
8402,4806,1,2025-07-13,Ignore,Desktop
8403,5225,17,2024-11-22,Ignore,Mobile
8404,7370,13,2023-06-05,Ignore,Desktop
8405,5970,38,2024-02-18,Click,Mobile
8406,4437,17,2024-09-28,Ignore,Mobile
8407,3304,25,2023-05-19,Ignore,Tablet
8408,1443,6,2025-06-30,Click,Mobile
8409,3797,34,2025-04-04,Open,Mobile
8410,3280,36,2024-11-12,Ignore,Mobile
8411,331,20,2023-12-31,Signup,Desktop
8412,4933,36,2024-09-06,Open,Tablet
8413,7619,32,2026-02-27,Click,Desktop
8414,3333,1,2025-07-01,Click,Desktop
8415,5467,7,2026-04-03,Click,Tablet
8416,1317,25,2023-07-16,Click,Desktop
8417,6641,40,2024-01-10,Signup,Tablet
8418,3765,1,2025-05-25,Ignore,Tablet
8419,1475,11,2024-09-06,Open,Tablet
8420,4489,30,2025-12-25,Ignore,Mobile
8421,3684,40,2024-02-06,Open,Desktop
8422,2797,17,2024-10-18,Click,Desktop
8423,5257,25,2023-06-28,Open,Desktop
8424,5660,10,2023-05-09,Ignore,Mobile
8425,203,29,2023-03-28,Open,Tablet
8426,2387,7,2026-04-02,Ignore,Mobile
8427,1566,1,2025-05-31,Click,Desktop
8428,7028,40,2024-02-18,Open,Desktop
8429,5578,16,2024-12-02,Ignore,Tablet
8430,4846,12,2024-04-22,Open,Mobile
8431,2341,22,2026-01-01,Ignore,Tablet
8432,6437,37,2025-10-17,Signup,Tablet
8433,989,17,2024-08-29,Ignore,Mobile
8434,572,3,2023-11-05,Open,Desktop
8435,5939,18,2023-09-04,Ignore,Tablet
8436,5135,24,2023-12-02,Click,Tablet
8437,1429,6,2025-08-09,Open,Desktop
8438,5864,10,2023-05-20,Signup,Tablet
8439,1007,16,2024-11-04,Signup,Desktop
8440,983,2,2025-01-04,Ignore,Mobile
8441,6056,36,2024-10-25,Signup,Tablet
8442,2302,32,2025-12-30,Open,Mobile
8443,2322,15,2025-10-22,Open,Desktop
8444,6561,12,2024-03-27,Ignore,Desktop
8445,1717,20,2024-01-10,Open,Mobile
8446,3429,30,2025-12-29,Ignore,Mobile
8447,6916,5,2026-02-01,Open,Mobile
8448,2954,6,2025-09-30,Ignore,Mobile
8449,2119,26,2025-08-03,Signup,Mobile
8450,1256,6,2025-08-03,Ignore,Tablet
8451,2055,28,2024-10-24,Ignore,Mobile
8452,2801,16,2024-09-29,Ignore,Desktop
8453,2724,39,2024-08-13,Ignore,Mobile
8454,1868,14,2025-09-23,Open,Mobile
8455,5537,20,2024-01-17,Open,Mobile
8456,279,34,2025-04-02,Click,Desktop
8457,5929,33,2023-05-26,Open,Tablet
8458,444,10,2023-04-08,Click,Desktop
8459,3336,12,2024-02-26,Ignore,Tablet
8460,7159,17,2024-10-30,Ignore,Tablet
8461,3072,7,2026-03-11,Open,Mobile
8462,1419,33,2023-05-11,Ignore,Desktop
8463,4439,21,2024-10-30,Open,Tablet
8464,1662,22,2026-02-17,Signup,Tablet
8465,1026,31,2024-09-07,Click,Tablet
8466,7991,34,2025-03-14,Click,Desktop
8467,659,2,2025-01-08,Ignore,Mobile
8468,7510,25,2023-07-10,Ignore,Desktop
8469,4035,30,2025-12-25,Ignore,Desktop
8470,613,19,2024-07-31,Click,Desktop
8471,6391,34,2025-03-18,Open,Desktop
8472,6799,30,2026-01-15,Ignore,Tablet
8473,1234,8,2024-05-10,Ignore,Tablet
8474,3837,10,2023-05-19,Open,Mobile
8475,6342,13,2023-06-09,Ignore,Mobile
8476,4203,4,2025-11-13,Click,Desktop
8477,4889,35,2023-03-19,Signup,Mobile
8478,4732,16,2025-01-03,Ignore,Tablet
8479,2892,19,2024-08-08,Open,Desktop
8480,511,28,2024-11-03,Ignore,Tablet
8481,7633,19,2024-08-22,Ignore,Mobile
8482,3639,31,2024-08-10,Click,Mobile
8483,662,5,2026-02-23,Click,Desktop
8484,6637,11,2024-07-28,Signup,Desktop
8485,2089,5,2026-02-02,Ignore,Tablet
8486,218,1,2025-05-23,Ignore,Tablet
8487,3166,15,2025-10-22,Ignore,Desktop
8488,5153,10,2023-04-24,Ignore,Desktop
8489,4555,40,2024-02-18,Open,Mobile
8490,1609,8,2024-06-15,Signup,Tablet
8491,2411,30,2025-12-19,Open,Mobile
8492,4876,28,2024-10-13,Open,Mobile
8493,286,1,2025-05-26,Ignore,Desktop
8494,6355,30,2025-12-06,Ignore,Tablet
8495,4999,33,2023-04-22,Ignore,Tablet
8496,4054,18,2023-08-21,Signup,Desktop
8497,6924,6,2025-07-07,Click,Mobile
8498,3820,27,2023-03-08,Open,Tablet
8499,7648,40,2024-01-10,Open,Desktop
8500,5856,16,2024-11-21,Open,Desktop
8501,6591,26,2025-08-16,Ignore,Tablet
8502,4301,26,2025-07-12,Ignore,Mobile
8503,2577,1,2025-04-13,Open,Desktop
8504,227,21,2024-09-24,Open,Tablet
8505,5691,12,2024-04-04,Ignore,Desktop
8506,5647,9,2025-05-13,Ignore,Mobile
8507,282,1,2025-06-10,Click,Desktop
8508,3480,37,2025-09-10,Click,Mobile
8509,554,40,2024-01-16,Click,Tablet
8510,4108,7,2026-03-31,Open,Desktop
8511,5770,1,2025-07-05,Signup,Tablet
8512,6654,10,2023-05-31,Open,Tablet
8513,36,23,2024-02-17,Ignore,Mobile
8514,1415,29,2023-04-09,Open,Desktop
8515,4391,27,2023-05-08,Open,Tablet
8516,261,2,2024-12-30,Ignore,Tablet
8517,1175,24,2023-12-25,Open,Tablet
8518,6929,22,2026-01-24,Open,Tablet
8519,6213,34,2025-03-06,Click,Tablet
8520,6719,11,2024-07-27,Click,Desktop
8521,4936,6,2025-09-23,Ignore,Desktop
8522,3037,6,2025-10-04,Signup,Desktop
8523,4657,26,2025-06-14,Ignore,Desktop
8524,7704,31,2024-09-13,Open,Mobile
8525,7976,14,2025-09-13,Signup,Desktop
8526,7027,38,2024-02-02,Open,Tablet
8527,5375,27,2023-03-28,Click,Mobile
8528,5382,31,2024-11-03,Click,Mobile
8529,7910,24,2024-01-06,Open,Mobile
8530,616,25,2023-06-19,Open,Tablet
8531,1830,30,2025-12-30,Click,Desktop
8532,2536,8,2024-06-02,Click,Desktop
8533,2471,33,2023-04-25,Ignore,Tablet
8534,3164,19,2024-07-27,Signup,Desktop
8535,5178,13,2023-06-01,Ignore,Mobile
8536,2758,3,2023-11-19,Click,Mobile
8537,7369,27,2023-04-06,Open,Tablet
8538,6726,27,2023-05-15,Signup,Mobile
8539,1430,29,2023-04-09,Open,Desktop
8540,313,18,2023-09-02,Open,Mobile
8541,6196,18,2023-08-31,Open,Tablet
8542,357,39,2024-08-19,Open,Mobile
8543,1220,37,2025-08-24,Click,Tablet
8544,1324,21,2024-10-30,Ignore,Tablet
8545,6936,1,2025-05-26,Click,Desktop
8546,5802,21,2024-11-28,Click,Tablet
8547,4178,7,2026-03-03,Ignore,Desktop
8548,1122,12,2024-03-19,Click,Tablet
8549,7171,26,2025-06-30,Ignore,Mobile
8550,4218,29,2023-04-08,Ignore,Desktop
8551,753,1,2025-04-15,Click,Tablet
8552,5157,38,2024-02-10,Signup,Desktop
8553,1753,36,2024-10-23,Click,Mobile
8554,732,5,2026-03-08,Open,Tablet
8555,2862,28,2024-11-17,Ignore,Tablet
8556,337,9,2025-05-11,Signup,Tablet
8557,916,40,2024-02-16,Signup,Tablet
8558,3054,11,2024-07-27,Click,Mobile
8559,1136,23,2024-01-20,Click,Desktop
8560,3874,15,2025-10-14,Click,Tablet
8561,2972,11,2024-07-26,Click,Tablet
8562,3918,33,2023-06-06,Open,Tablet
8563,5533,36,2024-09-13,Ignore,Tablet
8564,3756,40,2024-01-08,Click,Desktop
8565,4733,14,2025-09-12,Ignore,Mobile
8566,6712,7,2026-03-01,Open,Desktop
8567,2028,31,2024-09-17,Click,Desktop
8568,3364,31,2024-10-10,Click,Tablet
8569,3312,20,2024-01-13,Click,Desktop
8570,3899,37,2025-10-23,Ignore,Tablet
8571,29,31,2024-07-30,Ignore,Desktop
8572,6932,29,2023-04-02,Ignore,Tablet
8573,7720,15,2025-11-22,Ignore,Desktop
8574,2351,25,2023-05-23,Ignore,Desktop
8575,1060,7,2026-03-31,Open,Tablet
8576,1184,26,2025-06-21,Click,Tablet
8577,5780,9,2025-05-15,Click,Desktop
8578,2112,27,2023-03-26,Ignore,Tablet
8579,3947,34,2025-02-03,Click,Mobile
8580,4429,6,2025-09-03,Open,Desktop
8581,6123,6,2025-08-20,Ignore,Tablet
8582,870,7,2026-03-02,Open,Mobile
8583,7273,3,2023-10-29,Open,Desktop
8584,7672,40,2024-01-01,Ignore,Mobile
8585,4866,18,2023-08-29,Ignore,Desktop
8586,7212,22,2026-02-07,Click,Tablet
8587,5673,22,2026-01-05,Click,Mobile
8588,2759,26,2025-07-09,Ignore,Desktop
8589,433,24,2023-11-26,Signup,Mobile
8590,5110,11,2024-08-01,Ignore,Tablet
8591,983,15,2025-11-11,Ignore,Mobile
8592,3030,7,2026-03-07,Ignore,Desktop
8593,3174,25,2023-07-06,Click,Mobile
8594,3854,14,2025-09-22,Click,Mobile
8595,1943,19,2024-08-13,Click,Desktop
8596,5815,6,2025-09-01,Signup,Desktop
8597,4065,8,2024-06-21,Open,Desktop
8598,134,21,2024-10-11,Click,Tablet
8599,6960,16,2024-11-15,Open,Tablet
8600,1635,11,2024-08-12,Click,Mobile
8601,2818,26,2025-06-25,Signup,Tablet
8602,3920,25,2023-05-10,Open,Tablet
8603,3538,2,2024-12-22,Open,Mobile
8604,5261,20,2024-01-03,Ignore,Desktop
8605,217,26,2025-08-19,Ignore,Desktop
8606,587,10,2023-04-25,Click,Desktop
8607,1182,30,2025-12-12,Signup,Desktop
8608,3149,18,2023-09-15,Click,Tablet
8609,6846,12,2024-03-12,Open,Mobile
8610,2523,13,2023-06-30,Ignore,Desktop
8611,3630,20,2024-01-14,Open,Desktop
8612,3131,28,2024-11-29,Signup,Mobile
8613,7367,40,2024-02-29,Signup,Desktop
8614,5770,35,2023-02-24,Open,Tablet
8615,2306,2,2024-12-31,Open,Desktop
8616,4850,36,2024-12-01,Signup,Tablet
8617,4408,33,2023-05-08,Open,Tablet
8618,4222,17,2024-08-30,Ignore,Desktop
8619,794,30,2025-12-27,Ignore,Mobile
8620,467,31,2024-09-04,Open,Tablet
8621,7971,1,2025-04-14,Ignore,Desktop
8622,2731,2,2024-12-13,Ignore,Desktop
8623,6402,9,2025-05-23,Open,Tablet
8624,4907,24,2023-11-29,Open,Tablet
8625,4459,25,2023-05-12,Open,Desktop
8626,7389,27,2023-03-26,Ignore,Tablet
8627,316,37,2025-09-03,Ignore,Mobile
8628,5324,1,2025-04-12,Ignore,Mobile
8629,4580,23,2024-03-11,Open,Tablet
8630,7112,4,2025-10-11,Ignore,Mobile
8631,3785,36,2024-11-03,Signup,Tablet
8632,3514,35,2023-02-15,Ignore,Tablet
8633,7410,13,2023-07-29,Open,Mobile
8634,1999,31,2024-10-11,Open,Tablet
8635,3870,26,2025-07-11,Signup,Desktop
8636,4690,13,2023-05-31,Click,Tablet
8637,7879,8,2024-05-10,Ignore,Desktop
8638,7079,26,2025-08-02,Open,Desktop
8639,3716,31,2024-11-04,Open,Mobile
8640,7201,18,2023-08-05,Ignore,Tablet
8641,328,17,2024-09-03,Click,Desktop
8642,2939,5,2026-03-14,Ignore,Mobile
8643,5192,6,2025-08-13,Click,Tablet
8644,1653,40,2024-02-22,Signup,Desktop
8645,4210,34,2025-03-08,Click,Desktop
8646,1039,4,2025-10-19,Click,Tablet
8647,4866,30,2025-12-10,Open,Mobile
8648,2613,28,2024-11-27,Open,Tablet
8649,721,10,2023-04-10,Open,Desktop
8650,1605,30,2025-12-11,Click,Desktop
8651,3554,24,2023-12-27,Click,Tablet
8652,5037,24,2023-12-20,Click,Tablet
8653,5712,19,2024-08-10,Ignore,Tablet
8654,6994,5,2026-03-04,Signup,Tablet
8655,7648,7,2026-03-02,Open,Desktop
8656,5498,4,2025-10-11,Click,Mobile
8657,2336,37,2025-08-28,Ignore,Desktop
8658,2173,17,2024-11-05,Click,Tablet
8659,5217,31,2024-10-02,Click,Desktop
8660,3608,16,2024-12-06,Signup,Desktop
8661,7965,21,2024-11-21,Ignore,Mobile
8662,7078,21,2024-10-08,Click,Desktop
8663,3338,10,2023-04-04,Open,Mobile
8664,6224,30,2025-12-17,Ignore,Desktop
8665,6423,38,2024-02-06,Signup,Tablet
8666,2178,27,2023-03-16,Ignore,Desktop
8667,4780,1,2025-05-20,Signup,Mobile
8668,2161,28,2024-11-26,Ignore,Mobile
8669,6492,16,2024-11-15,Open,Tablet
8670,5402,24,2023-12-30,Ignore,Mobile
8671,1937,16,2025-01-13,Open,Tablet
8672,545,37,2025-09-19,Click,Desktop
8673,2991,6,2025-08-31,Ignore,Mobile
8674,3201,39,2024-09-19,Click,Desktop
8675,5584,19,2024-08-26,Ignore,Mobile
8676,4728,15,2025-10-28,Open,Mobile
8677,5519,1,2025-06-30,Open,Tablet
8678,6930,14,2025-09-23,Open,Tablet
8679,2413,35,2023-02-28,Ignore,Desktop
8680,3639,17,2024-10-17,Ignore,Desktop
8681,4971,13,2023-05-31,Signup,Desktop
8682,3424,15,2025-11-06,Ignore,Mobile
8683,7418,23,2024-03-29,Open,Desktop
8684,2085,19,2024-09-24,Open,Mobile
8685,6095,40,2024-01-18,Click,Mobile
8686,3653,16,2024-10-05,Open,Tablet
8687,2028,11,2024-09-03,Click,Desktop
8688,2001,38,2024-02-08,Open,Mobile
8689,6008,8,2024-05-17,Signup,Desktop
8690,7994,10,2023-04-27,Ignore,Mobile
8691,6887,28,2024-10-21,Click,Desktop
8692,4282,13,2023-06-08,Open,Desktop
8693,2837,27,2023-04-07,Open,Tablet
8694,390,10,2023-04-15,Signup,Tablet
8695,5373,40,2024-01-20,Ignore,Desktop
8696,6250,12,2024-05-06,Signup,Desktop
8697,6455,25,2023-04-30,Open,Mobile
8698,2019,26,2025-08-08,Click,Desktop
8699,5793,21,2024-11-05,Signup,Desktop
8700,5944,16,2024-11-02,Open,Mobile
8701,3760,13,2023-06-13,Click,Mobile
8702,1892,10,2023-04-24,Ignore,Tablet
8703,4553,10,2023-04-08,Signup,Desktop
8704,177,27,2023-04-07,Open,Tablet
8705,5121,36,2024-09-26,Ignore,Mobile
8706,366,4,2026-01-02,Click,Tablet
8707,2262,22,2026-01-25,Open,Mobile
8708,355,19,2024-09-26,Ignore,Mobile
8709,988,37,2025-09-10,Ignore,Mobile
8710,160,38,2024-02-08,Click,Mobile
8711,4734,1,2025-07-07,Ignore,Mobile
8712,3834,13,2023-07-26,Ignore,Desktop
8713,6140,11,2024-09-02,Ignore,Desktop
8714,129,17,2024-09-14,Click,Tablet
8715,4459,36,2024-10-06,Signup,Desktop
8716,6086,36,2024-11-07,Signup,Desktop
8717,1658,23,2024-01-07,Ignore,Mobile
8718,1452,27,2023-04-08,Ignore,Mobile
8719,7352,40,2024-03-01,Click,Desktop
8720,1936,25,2023-07-10,Ignore,Desktop
8721,34,31,2024-10-08,Click,Mobile
8722,4602,3,2023-11-21,Open,Tablet
8723,1442,13,2023-07-13,Click,Desktop
8724,6135,34,2025-03-31,Open,Desktop
8725,7176,22,2026-02-20,Click,Tablet
8726,7299,24,2023-12-24,Open,Tablet
8727,1830,11,2024-07-25,Open,Desktop
8728,415,39,2024-10-03,Ignore,Desktop
8729,1184,10,2023-05-23,Click,Desktop
8730,9,30,2025-12-07,Ignore,Mobile
8731,6945,30,2026-01-01,Ignore,Tablet
8732,2899,29,2023-04-10,Click,Tablet
8733,5987,13,2023-06-05,Ignore,Tablet
8734,4939,28,2024-11-08,Open,Tablet
8735,987,11,2024-08-18,Open,Mobile
8736,6353,24,2023-12-14,Ignore,Tablet
8737,5813,34,2025-03-19,Ignore,Desktop
8738,4506,21,2024-11-24,Open,Mobile
8739,3044,34,2025-02-05,Open,Desktop
8740,4873,40,2024-01-04,Open,Desktop
8741,1968,5,2026-02-05,Open,Desktop
8742,2332,5,2026-01-28,Ignore,Desktop
8743,2358,14,2025-09-30,Ignore,Desktop
8744,4979,31,2024-10-26,Signup,Mobile
8745,7359,7,2026-04-03,Open,Mobile
8746,3327,39,2024-08-23,Ignore,Desktop
8747,2933,40,2024-02-05,Ignore,Tablet
8748,2425,29,2023-04-08,Ignore,Mobile
8749,916,37,2025-10-04,Ignore,Tablet
8750,7609,40,2024-01-09,Open,Mobile
8751,4041,14,2025-09-08,Ignore,Mobile
8752,1074,9,2025-05-09,Ignore,Mobile
8753,632,30,2025-12-25,Ignore,Tablet
8754,7033,34,2025-02-07,Ignore,Tablet
8755,2957,26,2025-08-01,Ignore,Tablet
8756,1378,6,2025-09-18,Click,Mobile
8757,5942,36,2024-11-30,Ignore,Tablet
8758,6869,29,2023-03-25,Open,Desktop
8759,4026,9,2025-05-06,Ignore,Desktop
8760,2636,14,2025-09-02,Signup,Mobile
8761,6571,23,2024-02-05,Ignore,Mobile
8762,2269,16,2024-10-03,Open,Tablet
8763,4978,9,2025-05-21,Ignore,Desktop
8764,8000,34,2025-02-09,Open,Tablet
8765,6482,38,2024-03-29,Open,Mobile
8766,1793,29,2023-04-10,Click,Tablet
8767,5402,8,2024-05-04,Click,Mobile
8768,3045,26,2025-06-14,Open,Tablet
8769,3842,26,2025-07-10,Click,Tablet
8770,4976,25,2023-06-10,Signup,Mobile
8771,3604,30,2026-01-02,Click,Tablet
8772,5477,2,2024-11-25,Open,Mobile
8773,1146,22,2026-02-19,Open,Desktop
8774,5179,3,2023-11-08,Signup,Mobile
8775,3516,10,2023-04-25,Click,Desktop
8776,3179,17,2024-11-10,Ignore,Desktop
8777,399,18,2023-09-01,Open,Mobile
8778,3466,1,2025-04-09,Open,Desktop
8779,4330,5,2026-02-21,Click,Tablet
8780,2134,10,2023-05-05,Open,Tablet
8781,7061,23,2024-03-02,Ignore,Tablet
8782,6025,34,2025-04-03,Click,Tablet
8783,4795,19,2024-08-01,Ignore,Mobile
8784,1787,36,2024-11-28,Open,Mobile
8785,7913,24,2023-12-17,Signup,Mobile
8786,4465,29,2023-04-08,Ignore,Desktop
8787,4540,39,2024-11-04,Click,Tablet
8788,4296,16,2024-11-04,Open,Tablet
8789,7713,18,2023-07-22,Ignore,Tablet
8790,1162,24,2023-12-24,Ignore,Desktop
8791,7580,3,2023-10-20,Ignore,Mobile
8792,6714,18,2023-07-28,Open,Desktop
8793,24,13,2023-07-01,Click,Mobile
8794,6200,37,2025-09-05,Ignore,Mobile
8795,2527,31,2024-09-25,Ignore,Mobile
8796,1863,9,2025-05-16,Signup,Desktop
8797,1836,19,2024-09-08,Open,Mobile
8798,436,31,2024-08-19,Click,Mobile
8799,2500,2,2024-11-26,Ignore,Mobile
8800,1192,20,2024-01-17,Ignore,Tablet
8801,1507,34,2025-03-10,Signup,Mobile
8802,2830,1,2025-04-19,Open,Mobile
8803,186,20,2024-01-17,Open,Desktop
8804,7761,8,2024-07-14,Ignore,Mobile
8805,5091,15,2025-11-16,Ignore,Mobile
8806,5939,21,2024-10-13,Click,Mobile
8807,5245,17,2024-09-03,Open,Tablet
8808,6193,29,2023-04-07,Ignore,Mobile
8809,5052,5,2026-01-28,Signup,Tablet
8810,6182,28,2024-11-01,Ignore,Tablet
8811,331,18,2023-07-25,Click,Desktop
8812,3575,34,2025-02-12,Open,Mobile
8813,364,4,2025-10-23,Open,Tablet
8814,3805,18,2023-07-25,Click,Desktop
8815,5503,32,2025-12-23,Open,Desktop
8816,3033,4,2025-11-16,Open,Tablet
8817,6257,38,2024-02-10,Ignore,Desktop
8818,6155,23,2024-02-01,Open,Mobile
8819,5782,13,2023-06-13,Signup,Desktop
8820,4739,37,2025-10-13,Click,Desktop
8821,6840,10,2023-05-03,Signup,Desktop
8822,4048,2,2024-12-13,Open,Desktop
8823,2377,18,2023-08-14,Ignore,Tablet
8824,5711,31,2024-10-16,Ignore,Desktop
8825,1111,33,2023-06-08,Open,Desktop
8826,2693,16,2024-12-09,Click,Mobile
8827,2964,31,2024-08-10,Click,Mobile
8828,6927,16,2024-10-20,Click,Mobile
8829,6656,39,2024-09-07,Ignore,Tablet
8830,3205,33,2023-05-16,Ignore,Desktop
8831,2706,2,2024-12-01,Ignore,Desktop
8832,2577,37,2025-10-03,Click,Tablet
8833,6128,35,2023-02-21,Open,Mobile
8834,3442,22,2026-01-27,Ignore,Mobile
8835,6030,18,2023-09-13,Click,Tablet
8836,412,29,2023-04-07,Click,Tablet
8837,626,30,2025-12-22,Ignore,Desktop
8838,4509,40,2024-03-06,Ignore,Mobile
8839,5586,23,2024-03-31,Ignore,Tablet
8840,1898,33,2023-04-24,Ignore,Mobile
8841,4392,9,2025-05-19,Click,Desktop
8842,144,4,2025-11-07,Ignore,Mobile
8843,1399,21,2024-09-28,Ignore,Mobile
8844,5665,39,2024-09-06,Click,Desktop
8845,5306,16,2024-12-10,Signup,Tablet
8846,6908,13,2023-06-30,Ignore,Mobile
8847,5979,28,2024-12-07,Click,Mobile
8848,5976,19,2024-09-08,Ignore,Mobile
8849,7276,23,2024-03-15,Ignore,Mobile
8850,6005,33,2023-05-28,Signup,Tablet
8851,6043,23,2024-01-07,Signup,Mobile
8852,5868,31,2024-09-04,Ignore,Desktop
8853,5126,33,2023-04-24,Open,Tablet
8854,3267,34,2025-04-04,Click,Mobile
8855,4464,35,2023-02-11,Open,Desktop
8856,3681,31,2024-11-02,Ignore,Desktop
8857,5805,18,2023-08-11,Ignore,Tablet
8858,1096,40,2024-01-20,Ignore,Desktop
8859,5170,21,2024-10-27,Signup,Tablet
8860,4596,39,2024-09-02,Open,Mobile
8861,4770,14,2025-09-14,Click,Desktop
8862,1469,9,2025-05-19,Signup,Mobile
8863,837,26,2025-08-12,Ignore,Desktop
8864,3658,2,2025-01-10,Ignore,Tablet
8865,1087,17,2024-10-03,Open,Tablet
8866,7797,30,2026-01-02,Click,Tablet
8867,36,1,2025-05-01,Click,Mobile
8868,5578,11,2024-09-12,Click,Desktop
8869,7372,37,2025-08-30,Open,Mobile
8870,1448,11,2024-08-25,Ignore,Mobile
8871,4473,3,2023-12-02,Click,Mobile
8872,3141,17,2024-10-04,Signup,Tablet
8873,3834,4,2025-12-08,Ignore,Tablet
8874,4424,33,2023-05-02,Ignore,Desktop
8875,1734,2,2025-01-07,Click,Mobile
8876,4625,19,2024-09-13,Ignore,Mobile
8877,3368,14,2025-09-14,Click,Mobile
8878,933,12,2024-04-21,Ignore,Tablet
8879,3219,37,2025-10-01,Click,Desktop
8880,2996,34,2025-04-13,Open,Desktop
8881,7326,17,2024-08-22,Ignore,Tablet
8882,6859,14,2025-09-02,Open,Mobile
8883,5710,15,2025-11-15,Open,Desktop
8884,5645,33,2023-05-26,Ignore,Mobile
8885,7042,21,2024-10-04,Ignore,Mobile
8886,7466,17,2024-11-11,Click,Mobile
8887,3804,12,2024-05-05,Ignore,Mobile
8888,6192,40,2024-01-27,Open,Tablet
8889,3855,10,2023-05-01,Signup,Tablet
8890,7035,27,2023-03-26,Ignore,Mobile
8891,3098,31,2024-10-01,Open,Mobile
8892,4585,8,2024-06-28,Signup,Mobile
8893,3334,34,2025-02-02,Open,Tablet
8894,76,5,2026-02-05,Click,Desktop
8895,3052,26,2025-07-01,Open,Mobile
8896,4834,16,2024-11-03,Signup,Mobile
8897,5862,40,2024-03-02,Click,Mobile
8898,1061,30,2025-12-22,Open,Mobile
8899,6437,24,2023-12-25,Click,Mobile
8900,7887,4,2025-12-01,Open,Desktop
8901,7973,22,2026-01-07,Ignore,Mobile
8902,3096,40,2023-12-31,Ignore,Tablet
8903,5303,4,2025-11-26,Click,Mobile
8904,6588,18,2023-07-23,Open,Mobile
8905,6953,11,2024-07-23,Click,Desktop
8906,2133,11,2024-08-02,Open,Tablet
8907,7196,35,2023-03-10,Ignore,Desktop
8908,4068,23,2024-02-26,Ignore,Mobile
8909,5582,36,2024-10-23,Click,Desktop
8910,5982,11,2024-08-03,Open,Desktop
8911,4031,25,2023-06-16,Ignore,Mobile
8912,4269,16,2024-10-09,Open,Tablet
8913,2885,5,2026-03-02,Signup,Tablet
8914,4715,25,2023-06-22,Click,Tablet
8915,7327,10,2023-05-10,Open,Desktop
8916,6916,23,2024-01-13,Ignore,Desktop
8917,4317,9,2025-05-30,Ignore,Tablet
8918,352,18,2023-08-31,Ignore,Tablet
8919,3422,22,2026-01-06,Open,Tablet
8920,5415,12,2024-04-14,Open,Mobile
8921,6753,25,2023-04-20,Ignore,Mobile
8922,6641,10,2023-04-17,Open,Desktop
8923,7616,21,2024-10-25,Open,Tablet
8924,4387,13,2023-07-10,Click,Desktop
8925,6493,23,2024-03-21,Ignore,Tablet
8926,5105,7,2026-02-20,Click,Tablet
8927,3534,1,2025-04-20,Signup,Tablet
8928,2706,4,2025-11-18,Open,Tablet
8929,3858,6,2025-09-19,Ignore,Desktop
8930,1810,23,2024-01-17,Click,Desktop
8931,3656,12,2024-02-28,Ignore,Mobile
8932,2917,9,2025-05-11,Signup,Desktop
8933,7784,9,2025-05-29,Ignore,Mobile
8934,3528,37,2025-09-04,Open,Mobile
8935,2640,29,2023-04-04,Ignore,Desktop
8936,3913,24,2023-11-22,Signup,Mobile
8937,6973,5,2026-02-10,Ignore,Tablet
8938,4228,22,2026-02-18,Click,Mobile
8939,7836,9,2025-05-15,Ignore,Mobile
8940,4511,2,2024-12-27,Ignore,Tablet
8941,7178,37,2025-08-30,Ignore,Mobile
8942,769,24,2023-11-26,Click,Desktop
8943,2192,37,2025-10-22,Open,Tablet
8944,2199,34,2025-03-04,Open,Tablet
8945,7450,37,2025-08-21,Ignore,Mobile
8946,678,11,2024-08-13,Click,Mobile
8947,6445,13,2023-07-05,Signup,Mobile
8948,50,12,2024-04-29,Ignore,Tablet
